1250
968
345
736
1054
1100
979
921
1026
1109
951
1029
104
1060
358
1027
993
801
259
1063
1082
975
873
450
1074
1093
794
1099
1174
878
778
1045
923
93
1046
1151
983
991
948
1005
930
1067
1144
1117
705
1029
1174
1101
565
1014
1159
1110
1011
373
1145
845
990
716
1262
984
1086
1011
1052
1001
1023
67
1043
1311
824
793
1065
950
1057
167
841
960
1123
1203
1105
974
1166
1125
918
1095
1375
818
817
1191
394
568
1108
626
1131
988
992
1130
1146
1039
189
371
